,game_name,platform,main_genre,develeoper,publisher,max_players,online_game,release_year,release_month,rating,meta_score,user_score,critic_positive_normelize,user_positive_normelize,exclusive_game,publisher_labeled,develeoper_labeled,main_genres_labeled,platform_labeled
0,Tharsis,"Nintendo, PC, PlayStation",Miscellaneous,Choice Provisions,Choice Provisions,1,0,2016,1,4,0.5719696969696969,0.6071821712038891,0.23097826086956522,0.46419004990334356,0,266,551,6,9
1,WWI Tannenberg: Eastern Front,PlayStation,Action,M2H,Blackmill Games,40,1,2020,7,4,0.5681818181818182,0.8510638297872343,0.3,0.10260005501473957,1,177,1684,0,42
2,Dungeons 2,PlayStation,General,Kalypso,Kalypso,4,1,2016,5,3,0.5681818181818182,0.6702127659574468,0.1111111111111111,0.26792252613878303,1,772,1525,5,42
3,WE ARE DOOMED,PlayStation,Action,Vertex Pop,Vertex Pop,1,0,2015,4,1,0.5681818181818182,0.5957446808510639,0.2222222222222222,0.18523206306011736,1,1552,3188,0,42
4,Sixty Second Shooter Prime,Xbox,Action,Happion Laboratories,Happion Laboratories,1,0,2014,6,1,0.5681818181818182,0.723404255319149,0.0,0.1957103174439386,1,649,1260,0,48
5,Tom Clancy's Ghost Recon Advanced Warfighter 2,"PC, PlayStation, Xbox",Action,High Voltage Software,Ubisoft,2,1,2007,3,3,0.7471590909090909,0.7047872340425533,0.663433908045977,0.4921419667390864,0,1524,1305,0,38
6,Rayman 3D,Nintendo,Action,Ubisoft Casablanca,Ubisoft,1,0,2011,3,1,0.5681818181818182,0.6489361702127661,0.15384615384615385,0.3014262921994078,1,1524,3116,0,0
7,Arcade Classics Anniversary Collection,"Nintendo, PlayStation",Miscellaneous,Konami,Konami,1,0,2019,4,3,0.5795454545454546,0.4414893617021277,0.08846153846153847,0.4718384758843332,0,789,1565,6,15
8,The Lord of the Rings: War in the North,"PlayStation, Xbox",Role-Playing,Snowblind Studios,Warner Bros. Interactive Entertainment,3,0,2011,11,4,0.5795454545454546,0.7287234042553192,0.2859848484848485,0.5453676911945737,0,1579,2695,9,45
9,Harry Potter and the Order of the Phoenix,"Nintendo, PC, PlayStation, Xbox",Action Adventure,EA Games,EA Games,1,0,2007,6,2,0.5454545454545455,0.5680851063829788,0.19107796228539264,0.2867649606882537,0,419,864,1,12
10,MX vs. ATV Alive,"PlayStation, Xbox",Arcade,THQ Digital Studio Phoenix,THQ,12,1,2011,5,1,0.5795454545454546,0.696808510638298,0.17782189449801475,0.3277231040491579,0,1409,2888,3,45
11,Dynasty Warriors 5 Empires,Xbox,Action,Omega Force,Koei,2,0,2006,3,3,0.5681818181818182,0.8404255319148937,0.175,0.3000820191909718,1,787,2062,0,48
12,Friday the 13th: The Game,"PC, Xbox",Action Adventure,IllFonic,Gun Media,1,0,2017,5,4,0.5227272727272727,0.6489361702127661,0.08695652173913043,0.4925168136315211,0,631,1381,1,41
13,Lust from Beyond,PC,Adventure,Movie Games S.A.,Movie Games S.A.,1,0,2021,3,3,0.5681818181818182,0.6914893617021277,0.05555555555555555,0.280769070636923,1,928,1895,2,34
14,Sword Art Online: Fatal Bullet,"PC, PlayStation",Action,Dimps Corporation,Bandai Namco Games,8,1,2018,2,3,0.5852272727272727,0.7340425531914895,0.14285714285714285,0.5507531987323977,0,139,806,0,35
15,WRC 3: FIA World Rally Championship,"PC, PlayStation",Racing,Milestone S.r.l,Plug In Digital,1,0,2013,3,3,0.5795454545454546,0.696808510638298,0.175,0.41928974713510037,0,1121,1820,8,35
16,Shaun White Skateboarding,"PlayStation, Xbox",Sports,Ubisoft Montreal,Ubisoft,8,1,2010,10,3,0.5681818181818182,0.5957446808510639,0.1165158371040724,0.08452266310372047,0,1524,3121,13,45
17,The Lord of the Rings: Conquest,"Nintendo, PC, PlayStation, Xbox",General,Artificial Mind and Movement,Electronic Arts,1,0,2009,1,2,0.5198863636363636,0.7127659574468085,0.06834291187739464,0.37762158836388215,0,438,207,5,12
18,Dokapon Kingdom,PlayStation,General,Sting,Atlus Co.,4,1,2008,10,2,0.5681818181818182,0.723404255319149,0.375,0.1395792443707542,1,116,2781,5,42
19,Loki,PC,Role-Playing,Cyanide,DreamCatcher Interactive,6,1,2007,10,4,0.5681818181818182,0.5744680851063831,0.14285714285714285,0.25005025322039387,1,410,687,9,34
20,Medieval Moves: Deadmund's Quest,PlayStation,General,Zindagi Games,SCEA,2,1,2011,11,2,0.5681818181818182,0.7127659574468086,0.1951219512195122,0.24006561535277746,1,1230,3350,5,42
21,Ninety-Nine Nights,Xbox,Action,Phantagram,Microsoft Game Studios,1,0,2006,8,4,0.5681818181818182,0.6702127659574468,0.15151515151515152,0.38101436894608137,1,888,2168,0,48
22,Future Tactics: The Uprising,"Old Platform, PlayStation",Strategy,Zed Two Limited,Crave,2,0,2004,5,3,0.5795454545454546,0.6607732568058335,0.12526315789473683,0.3664941494017703,0,312,3343,14,28
23,The Sinking City,"Nintendo, PC, PlayStation",Action Adventure,Frogwares,Frogwares,1,0,2019,6,4,0.6174242424242424,0.7021276595744682,0.2556323109514599,0.5093892666449585,0,525,1057,1,9
24,The Good Life,"Nintendo, PlayStation",General,White Owls,Playism,1,0,2021,10,3,0.5056818181818182,0.6010638297872342,0.08881578947368421,0.1057158179884436,0,1114,3268,5,15
25,King Arthur,"Old Platform, PlayStation, Xbox",Action Adventure,Krome Studios,Konami,2,0,2004,11,3,0.5568181818181818,0.7533714346063597,0.08340548340548341,0.2860078076187648,0,789,1577,1,31
26,Galactic Wrestling: Featuring Ultimate Muscle,PlayStation,Action,Aki Corp.,Bandai,4,1,2004,6,3,0.5681818181818182,0.8191489361702129,0.0,0.10003417699887976,1,137,116,0,42
27,Yu-Gi-Oh! Reshef of Destruction,Nintendo,Miscellaneous,Konami,Konami,2,0,2004,6,1,0.5681818181818182,0.7340425531914895,0.4166666666666667,0.19154505700926083,1,789,1565,6,0
28,Beam Breakers,PC,Arcade,Similis,JoWooD Entertainment AG,6,1,2002,10,1,0.5681818181818182,0.6914893617021277,0.18181818181818182,0.07695004126105467,1,758,2638,3,34
29,Disney's Aladdin in Nasira's Revenge,PlayStation,Action,Argonaut Games,SCEA,1,0,2001,3,1,0.5681818181818182,0.7340425531914895,0.18181818181818182,0.22455242372168804,1,1230,185,0,42
30,The Messenger (2001),PC,General,Index Multimedia,DreamCatcher Interactive,1,0,2001,2,3,0.5681818181818182,0.7045252370159223,0.14285714285714285,0.6579626660543807,1,410,1400,5,34
31,Skully,"Nintendo, PC, PlayStation, Xbox",Action,Finish Line Games,Modus Games,1,0,2020,8,1,0.5880681818181819,0.7426206709561083,0.15229072398190047,0.3863425064862254,0,913,992,0,12
32,Hunter's Legacy,"PC, Xbox",Action,Lienzo,Lienzo,1,0,2016,7,1,0.5511363636363636,0.7045252370159223,0.11309523809523808,0.0,0,811,1629,0,41
33,Into the Stars,PC,General,Fugitive Games,Fugitive Games,1,0,2016,3,3,0.5681818181818182,0.3510638297872341,0.23529411764705882,0.04167853300424024,1,533,1067,5,34
34,Neopets: The Darkest Faerie,PlayStation,Adventure,Idol Minds,SCEA,1,0,2005,11,2,0.5681818181818182,0.8617021276595747,0.2222222222222222,0.4308598182431534,1,1230,1376,2,42
35,Hunted: The Demon's Forge,"PC, PlayStation, Xbox",General,InXile Entertainment,Bethesda Softworks,2,1,2011,5,4,0.5530303030303031,0.648936170212766,0.0482758074981405,0.4356437588852371,0,152,1396,5,38
36,Hellbound,PC,Action,Saibot Studios,Saibot Studios,1,0,2020,8,3,0.5681818181818182,0.6170212765957448,0.09523809523809523,0.15690478982508846,1,1252,2542,0,34
37,Raging Justice,"PlayStation, Xbox",Action,MakinGames,Team17,1,0,2018,5,3,0.6136363636363636,0.6554541078696633,0.1875,0.2756500137536849,0,1429,1724,0,45
38,Nikoli's Pencil Puzzle,Nintendo,General,NATSUME ATARI Inc.,Konami,1,0,2011,10,1,0.5681818181818182,0.7045252370159223,0.14285714285714285,0.05265051391338673,1,789,1912,5,0
39,Rayman: Hoodlum's Revenge,Nintendo,Action,Backbone Entertainment,Ubisoft,1,0,2005,3,1,0.5681818181818182,0.5744680851063831,0.16666666666666666,0.05001708849943988,1,1524,262,0,0
40,Shadowrun Chronicles: Boston Lockdown,PC,General,Cliffhanger Productions,Cliffhanger Productions,1,0,2014,3,3,0.5681818181818182,0.7127659574468086,0.047619047619047616,0.40513337474572825,1,278,575,5,34
41,Maglam Lord,PlayStation,Role-Playing,Felistella,PQube,1,0,2022,2,3,0.5681818181818182,0.7045252370159223,0.0,0.6579626660543807,1,1054,984,9,42
42,Poison Control,Nintendo,Role-Playing,Nippon Ichi Software,NIS America,1,0,2021,4,3,0.5681818181818182,0.5851063829787235,0.07142857142857142,0.09759350549814413,1,947,1991,9,0
43,Seven Knights -Time Wanderer-,Nintendo,General,Netmarble Games Corp.,Netmarble Games Corp.,1,0,2020,11,3,0.5681818181818182,0.7045252370159223,0.3333333333333333,0.6579626660543807,1,970,1954,5,0
44,Destiny 2: Warmind,"PlayStation, Xbox",Action,Bungie,Activision,1,0,2018,5,3,0.5795454545454546,0.32446808510638303,0.1,0.1615599867599177,0,55,469,0,45
45,Filthy Lucre,PlayStation,Action,Fabrik Games,Fabrik Games,2,0,2016,9,4,0.5681818181818182,0.6489361702127661,0.125,0.09759350549814413,1,471,967,0,42
46,Redux: Dark Matters,PC,Action,NG:DEV.TEAM,NG:DEV.TEAM,1,0,2014,12,3,0.5681818181818182,0.5425531914893619,0.14285714285714285,0.026325256956693365,1,946,1918,0,34
47,Captain America: Super Soldier,"Nintendo, PlayStation, Wii, Xbox",Action,Next Level Games,Sega,1,0,2011,7,3,0.5255681818181819,0.7101063829787235,0.02818627450980392,0.2640540298786063,0,1272,1966,0,17
48,Blood Bowl,Xbox,Arcade,Cyanide,Focus Home Interactive,1,0,2010,1,3,0.5681818181818182,0.5000000000000001,0.10714285714285714,0.1481856504480939,1,506,687,3,48
49,Shadow Ops: Red Mercury,"PC, Xbox",Action,Zombie,Atari,8,1,2004,6,3,0.5681818181818182,0.5797872340425534,0.12013888888888889,0.138135417390872,0,112,3357,0,41
50,Cities XL 2012,PC,Strategy,Monte Cristo Multimedia,Focus Home Interactive,1,0,2011,10,1,0.5681818181818182,0.5638297872340426,0.05555555555555555,0.26440935002591165,1,506,1874,14,34
51,Acceleration of SUGURI X-Edition,PlayStation,Action,Rockin' Android,Sony Online Entertainment,1,0,2011,2,2,0.5681818181818182,0.5531914893617023,0.2,0.13047354496262573,1,1331,2463,0,42
52,Ashwalkers: A Survival Journey,PC,Adventure,Nameless XIII,Dear Villagers,1,0,2021,4,3,0.5681818181818182,0.7045252370159223,0.3076923076923077,0.0,1,357,1928,2,34
53,Downward Spiral: Horus Station,"PC, PlayStation",Adventure,3rd Eye Studios Oy LTD,3rd Eye Studios Oy LTD,1,1,2018,5,3,0.5909090909090909,0.5916243206356208,0.24230769230769234,0.37550774781744173,0,27,49,2,35
54,Frogger,Xbox,Action,Digital Eclipse,Konami,2,1,2006,7,1,0.5681818181818182,0.521276595744681,0.17647058823529413,0.0,1,789,790,0,48
55,Wizardry: Labyrinth of Lost Souls,"PC, PlayStation",Role-Playing,Acquire,XSEED Games,1,0,2011,5,3,0.5454545454545454,0.6341775121249824,0.16666666666666666,0.07293743275742041,0,1615,97,9,35
56,Reign of Fire,"Nintendo, Old Platform, PlayStation, Xbox",Action,Crawfish Interactive,Bam Entertainment,1,0,2002,10,3,0.5142045454545455,0.7538583631888123,0.07118055555555555,0.2045123691900606,0,136,646,0,6
57,Micro Machines V4,"PC, PlayStation",Arcade,Supersonic Software,Codemasters,4,1,2006,6,1,0.5643939393939393,0.727749547090414,0.15396825396825395,0.25078025011883237,0,287,2858,3,35
58,Infini,Nintendo,General,Barnaque,Nakana.io,1,0,2020,7,3,0.5681818181818182,0.797872340425532,0.3,0.21282784112140093,1,951,275,5,0
59,Dead by Daylight,"Nintendo, PC, PlayStation, Xbox",Action Adventure,505 Games,Behaviour Interactive,5,1,2016,6,4,0.5965909090909092,0.4601063829787235,0.23368055555555556,0.3025512448528561,0,146,59,1,12
60,Atomic Ninjas,PlayStation,Action,Grip Games,Grip Games,1,0,2013,10,3,0.5511363636363636,0.6170212765957448,0.0625,0.37777808577626243,1,628,1222,0,42
61,NCAA GameBreaker 2004,PlayStation,Sim,989 Sports,SCEA,8,1,2003,8,1,0.5681818181818182,0.7045252370159223,0.06666666666666667,0.027788326634809117,1,1230,67,11,42
62,Speed Kings,"Old Platform, PlayStation, Xbox",Racing,Climax Group,Acclaim,2,0,2003,5,1,0.5568181818181818,0.7561183414166551,0.1972934472934473,0.10420755342445638,0,49,578,8,31
63,Bloody Roar Extreme,Xbox,Action,Eighting/Raizing,Konami,2,0,2003,5,3,0.5681818181818182,0.7872340425531916,0.09090909090909091,0.17783178382392342,1,789,906,0,48
64,CSI: Crime Scene Investigation,"PC, Xbox",Adventure,369 Interactive,Ubisoft,1,0,2003,3,4,0.4772727272727273,0.7180851063829787,0.13157894736842105,0.10966669182203498,0,1524,39,2,41
65,World War II: Panzer Claws,PC,General,Zuxxez,Eidos Interactive,8,1,2002,11,3,0.5681818181818182,0.6808510638297873,0.25,0.15560281084593297,1,436,3366,5,34
66,AirForce Delta Storm,Xbox,Simulation,KCE Studios,Konami,1,0,2001,11,1,0.5681818181818182,0.7127659574468086,0.14285714285714285,0.09759350549814413,1,789,1509,12,48
67,ESPN International Track & Field,Old Platform,Sports,KCEO,Konami,1,0,2000,9,1,0.5681818181818182,0.7045252370159223,0.4,0.6579626660543807,0,789,1513,13,22
68,Sonic the Hedgehog 4: Episode II,"PlayStation, Xbox",Action,Sega,Sega,1,0,2012,5,1,0.5795454545454546,0.6702127659574468,0.15959252971137522,0.47583642478691246,0,1272,2576,0,45
69,Godfall,"PC, PlayStation",Role-Playing,Counterplay Games,Gearbox Publishing,3,0,2020,11,3,0.5568181818181819,0.398936170212766,0.04815100154083205,0.2725463770291547,0,586,635,9,35
70,Green Lantern: Rise of the Manhunters,"PlayStation, Xbox",General,Double Helix Games,Warner Bros. Interactive Entertainment,1,0,2011,6,3,0.5568181818181819,0.7074468085106383,0.0,0.26639727485090337,0,1579,826,5,45
71,Mafia II: Joe's Adventures,Xbox,General,2K Czech,2K Games,1,0,2010,11,4,0.5681818181818182,0.7127659574468086,0.25,0.33830328376876817,1,15,28,5,48
72,Sengoku Basara: Samurai Heroes,"PlayStation, Wii",Action,Capcom,Capcom,1,0,2010,10,3,0.5909090909090909,0.8670212765957448,0.19294294294294295,0.6460057979354067,0,240,502,0,43
73,Dual Blades,Nintendo,Action,Metro3D,Metro3D,2,0,2002,10,4,0.5681818181818182,0.7045252370159223,0.2222222222222222,0.027788326634809117,1,880,1789,0,0
74,Bee Simulator,"Nintendo, PC, PlayStation, Xbox",General,Varsav Game Studios,Bigben Interactive,1,0,2019,11,1,0.53125,0.5930851063829787,0.16450216450216448,0.312984838953417,0,164,3176,5,12
75,The Walking Dead Onslaught,"PC, PlayStation",Action Adventure,Survios,Survios,1,0,2020,9,4,0.5397727272727273,0.6276595744680852,0.08333333333333333,0.3553065899838837,0,1401,2862,1,35
76,Over the Hedge,"Nintendo, Old Platform, PlayStation, Xbox",Action,Edge of Reality,Activision,2,0,2006,5,2,0.5255681818181819,0.7804541078696633,0.13879941897183276,0.3051048870020393,0,55,898,0,6
77,Star Wars: Lethal Alliance,"Nintendo, PlayStation",General,Ubisoft Montreal,Ubisoft,2,0,2006,12,3,0.5454545454545454,0.698007299359025,0.08279569892473118,0.39877095521256745,0,1524,3121,5,15
78,Staxel,Nintendo,Strategy,Plukit,Plukit,1,0,2021,9,1,0.5681818181818182,0.7045252370159223,0.14285714285714285,0.027788326634809117,1,1122,2242,14,0
79,Sheltered,"Nintendo, PC, PlayStation",Strategy,Unicube,Team17,1,0,2016,3,3,0.6060606060606061,0.6249126676577897,0.1619047619047619,0.37985600574164974,0,1429,3143,14,9
80,Deadbeat Heroes,Xbox,Action,Deadbeat Studios,Square Enix,2,0,2017,10,3,0.5681818181818182,0.7045252370159223,0.0,0.0,1,1354,739,0,48
81,Midway Arcade Origins,Xbox,Miscellaneous,Backbone Entertainment,Warner Bros. Interactive Entertainment,1,0,2012,11,3,0.5681818181818182,0.7659574468085107,0.09090909090909091,0.12199188187268016,1,1579,262,6,48
82,Scooby-Doo! Unmasked,"Old Platform, PlayStation",Action,Artificial Mind and Movement,THQ,1,0,2005,9,1,0.5852272727272727,0.7765957446808511,0.2222222222222222,0.5167088567541056,0,1409,207,0,28
83,TMNT,"Nintendo, PC, PlayStation, Wii, Xbox",Action,Ubisoft Montreal,Ubisoft,1,0,2007,3,2,0.46780303030303033,0.5744680851063829,0.06308465661306968,0.1609529383495265,0,1524,3121,0,11
84,Pac-Man World 3,"Nintendo, Old Platform, PlayStation, Xbox",Action,Blitz Games,Namco,1,0,2005,11,1,0.5545454545454546,0.6940965367648867,0.1634284016636958,0.3479824910412789,0,952,386,0,6
85,Ninja Blade,"PC, Xbox",General,From Software,Noviy Disk,1,0,2009,4,4,0.6079545454545454,0.6542553191489362,0.2986013986013986,0.40756374364969045,0,1003,1058,5,41
86,Mini Ninjas,"Nintendo, PC, PlayStation, Wii",General,Magic Pockets,Eidos Interactive,1,0,2009,9,2,0.6903409090909091,0.8085106382978726,0.5077434577434577,0.6940562837374402,0,436,1713,5,10
87,Ganryu 2: Hakuma Kojiro,"Nintendo, PlayStation",Action,Storybird,Pixelheart,1,0,2022,3,2,0.6136363636363636,0.7045252370159223,0.225,0.25,0,1102,2795,0,15
88,Terminator: Resistance - Annihilation Line,"PC, PlayStation",Action,Teyon,Reef Entertainment,1,0,2021,12,4,0.5909090909090909,0.7446808510638299,0.07142857142857142,0.3826900685628157,0,1193,2952,0,35
89,Panorama Cotton,Nintendo,Action,Success,ININ Games,1,0,2021,10,2,0.5681818181818182,0.7045252370159223,0.125,0.0,1,703,2834,0,0
90,Island Time VR,PlayStation,Action Adventure,Flight School Studio,Flight School Studio,1,0,2018,4,2,0.5681818181818182,0.5319148936170214,0.3333333333333333,0.6579626660543807,1,497,1015,1,42
91,The Dark Eye: Demonicon,PC,General,Noumena Productions,Kalypso,1,0,2013,10,0,0.5681818181818182,0.6595744680851064,0.0,0.3718600241925081,1,772,2018,5,34
92,Unchained Blades,"Nintendo, PlayStation",Role-Playing,FuRyu,XSEED Games,1,0,2012,6,3,0.5909090909090909,0.7393617021276597,0.3125,0.4487137049752187,0,1615,1066,9,15
93,Smash Cars,PlayStation,Simulation,Creat Studios,Metro3D,6,1,2003,8,1,0.6022727272727273,0.7021276595744681,0.16666666666666666,0.4094429012281983,1,880,651,12,42
94,Dead to Rights: Retribution,"PlayStation, Xbox",Action,Volatile Games,Namco Bandai Games America,1,0,2010,4,4,0.5625,0.6542553191489362,0.13139204545454547,0.28019730161015394,0,954,3224,0,45
95,The Guild 2,PC,General,4Head Studios,Aspyr,1,0,2006,10,3,0.5681818181818182,0.7021276595744682,0.1111111111111111,0.35828203475316467,1,108,54,5,34
96,F1 2015,"PC, PlayStation, Xbox",Racing,Codemasters,Codemasters,1,0,2015,7,1,0.5946969696969697,0.5567375886524824,0.10925306577480491,0.3740541453390591,0,287,595,8,38
97,Gretzky NHL,PlayStation,Sim,Page 44 Studios,SCEA,2,1,2005,3,1,0.5681818181818182,0.7553191489361704,0.13043478260869565,0.1395792443707542,1,1230,2118,11,42
98,The Hobbit,"Old Platform, PlayStation",Adventure,Inevitable Entertainment,Sierra Entertainment,1,0,2003,11,1,0.5568181818181819,0.845744680851064,0.20588235294117646,0.32765048134463626,0,1290,1402,2,28
99,Nexagon: Deathmatch,PC,General,Strategy First,Strategy First,2,0,2003,7,3,0.5681818181818182,0.7045252370159223,0.15384615384615385,0.6579626660543807,1,1372,2803,5,34
100,Soldier of Fortune II: Double Helix,Xbox,Action,Gratuitous Games,Activision,12,1,2003,6,4,0.5681818181818182,0.6276595744680852,0.19230769230769232,0.16331085361577313,1,55,1206,0,48
101,Whirl Tour,"Old Platform, PlayStation",Sports,Papaya Studios,VU Games,2,0,2002,11,1,0.5511363636363636,0.7340425531914895,0.15555555555555556,0.3789984215266302,0,1542,2130,13,28
102,The Simpsons Road Rage,"PlayStation, Xbox",Arcade,Fox Interactive,Electronic Arts,2,0,2001,11,3,0.5852272727272727,0.7500000000000001,0.24040920716112535,0.28948788543504006,0,438,1042,3,45
103,Disney's Tarzan Untamed,"Old Platform, PlayStation",Action,Ubisoft Montreal,Ubisoft,1,0,2001,11,1,0.5568181818181819,0.7021276595744681,0.16233766233766234,0.09881384124851195,0,1524,3121,0,28
104,Illbleed,Old Platform,Action Adventure,Crazy Games,AIA,1,0,2001,4,4,0.5681818181818182,0.8936170212765958,0.0,0.3667502009252052,0,39,647,1,22
105,BANG! Gunship Elite,Old Platform,Sci-Fi,Rayland Interactive,Red Storm Entertainment,1,0,2000,12,1,0.5681818181818182,0.8191489361702129,0.0,0.05407402655718776,0,1186,2366,10,22
106,Jump Force,"PC, PlayStation, Xbox",Action,Spike Chunsoft Co. Ltd.,Bandai Namco Games,2,0,2019,2,3,0.5454545454545454,0.45744680851063846,0.12395833333333334,0.2881651359396878,0,139,2739,0,38
107,From Russia With Love,"Old Platform, PlayStation, Xbox",Action,Rebellion,Electronic Arts,6,1,2005,11,3,0.6448863636363636,0.7952127659574469,0.36505931526215507,0.5360101210481479,0,438,2383,0,31
108,Fahrenheit: Indigo Prophecy Remastered,PC,Action,Aspyr,Aspyr,1,0,2015,1,4,0.5681818181818182,0.7659574468085107,0.2222222222222222,0.7143322007424662,1,108,221,0,34
109,F1 Race Stars: Powered Up Edition,Wii,Arcade,Codemasters,Codemasters,1,0,2014,1,1,0.5681818181818182,0.7021276595744682,0.125,0.6579626660543807,1,287,595,3,46
110,Wanted: Weapons of Fate,"PlayStation, Xbox",Action,GRIN,Warner Bros. Interactive Entertainment,1,0,2009,3,4,0.5738636363636365,0.7234042553191491,0.17052107728337237,0.3676572625911888,0,1579,1095,0,45
111,Root Beer Tapper,Xbox,Action,Digital Eclipse,Midway,2,1,2007,2,1,0.5681818181818182,0.6595744680851064,0.0,0.07695004126105467,1,891,790,0,48
112,JoJo's Bizarre Adventure: Eyes of Heaven,PlayStation,Action,CyberConnect2,Bandai Namco Games,4,1,2016,6,3,0.5681818181818182,0.8085106382978725,0.17142857142857143,0.6788441040667579,1,139,690,0,42
113,Metal Max Xeno,PlayStation,General,Cattle Call,NIS America,1,0,2018,9,3,0.5681818181818182,0.5851063829787235,0.16666666666666666,0.18004921151458309,1,947,521,5,42
114,Lost Planet 3,"PC, Xbox",Action,Spark Unlimited,Capcom,1,0,2013,8,3,0.5511363636363636,0.6063829787234043,0.1347469220246238,0.4622688795230456,0,240,2728,0,41
115,Jeremy McGrath's Offroad,"PlayStation, Xbox",Racing,2XL Games,D3Publisher,8,1,2012,6,1,0.5625,0.6542553191489363,0.2048611111111111,0.10817510698725413,0,335,33,8,45
116,Monster Jam Steel Titans 2,"PC, PlayStation, Xbox",Arcade,Rainbow Studios,THQ Nordic,6,1,2021,3,3,0.5454545454545454,0.6540806544645156,0.08333333333333333,0.22833322644432485,0,1410,2348,3,38
117,The Crew,"PC, PlayStation, Xbox",Racing,Ubisoft Reflections,Ubisoft,8,1,2014,12,3,0.6174242424242424,0.5815602836879434,0.21296296296296294,0.4684957758296157,0,1524,3125,8,38
118,E.Y.E: Divine Cybermancy,PC,Role-Playing,Streum On Studio,Streum On Studio,1,0,2011,7,0,0.5681818181818182,0.7021276595744682,0.22727272727272727,0.5494290652371328,1,1374,2806,9,34
119,Class of Heroes,PlayStation,General,Zerodiv,Atlus,1,0,2009,6,3,0.5681818181818182,0.723404255319149,0.25,0.1364060032277274,1,115,3349,5,42
120,Disney's Kim Possible: Kimmunicator,Nintendo,Action,Artificial Mind and Movement,Buena Vista Games,1,0,2005,11,1,0.5681818181818182,0.8085106382978725,0.21428571428571427,0.12199188187268016,1,221,207,0,0
121,Sacred Citadel,"PC, Xbox",Action,Southend Interactive,Deep Silver,3,0,2013,4,3,0.5795454545454546,0.5957446808510639,0.09583333333333333,0.36252349267218464,0,362,2724,0,41
122,Aqua,Xbox,Action,Games Distillery,Microsoft Game Studios,1,0,2010,5,2,0.5681818181818182,0.8297872340425533,0.16666666666666666,0.30196465448839993,1,888,1130,0,48
123,Desperate Housewives: The Game,PC,Miscellaneous,Liquid Entertainment,Buena Vista Games,1,0,2006,10,3,0.5681818181818182,0.6170212765957448,0.21428571428571427,0.17312242141005513,1,221,1644,6,34
124,LifeSigns: Surgical Unit,Nintendo,General,Spike,DreamCatcher Interactive,1,0,2007,11,3,0.5681818181818182,0.8404255319148937,0.23529411764705882,0.12199188187268016,1,410,2737,5,0
125,Stacked with Daniel Negreanu,"PC, PlayStation, Xbox",Miscellaneous,5000ft,Myelin Media,10,1,2006,5,3,0.5596590909090909,0.6229398198922784,0.1727965768247098,0.2781608756644204,0,938,58,6,38
126,.hack//G.U. vol. 2//Reminisce,PlayStation,Role-Playing,CyberConnect2,Namco Bandai Games America,1,0,2007,5,3,0.5681818181818182,0.8510638297872343,0.14285714285714285,0.34490885463550036,1,954,690,9,42
127,PaRappa the Rapper Remastered,PlayStation,Action,NanaOn-Sha,Sony Interactive Entertainment,1,0,2017,4,1,0.5681818181818182,0.5319148936170214,0.14705882352941177,0.3299433922569218,1,1330,1929,0,42
128,Dynasty Warriors 9 Empires,"Nintendo, PC, PlayStation, Xbox",Action,Koei Tecmo Games,Koei Tecmo Games,1,0,2021,12,3,0.5255681818181819,0.9441489361702129,0.08116883116883117,0.8035384094383579,0,788,1562,0,12
129,Monkey King: Hero is Back,PlayStation,Action,HexaDrive,Oasis Games,1,0,2019,10,3,0.5681818181818182,0.6595744680851064,0.16666666666666666,0.3380932454347224,1,1016,1292,0,42
130,Detective Gallo,Nintendo,Adventure,Footprints Games,Adventure Productions,1,0,2018,8,1,0.5681818181818182,0.6063829787234043,0.3,0.09526909427906241,1,58,1032,2,0
131,Earthfall,"PC, PlayStation, Xbox",Action,Holospark,Holospark,1,1,2018,7,3,0.5227272727272728,0.5390070921985816,0.07346491228070175,0.0777761014872448,0,678,1318,0,38
132,Destiny 2: Curse of Osiris,"PC, PlayStation, Xbox",Action,Bungie,Activision,16,1,2017,12,3,0.5378787878787878,0.13829787234042554,0.06084656084656084,0.07776674239914914,0,55,469,0,38
133,Ninja Shodown,Nintendo,Miscellaneous,Bitmap Bureau,Rising Star Games,1,0,2017,10,3,0.5681818181818182,0.7045252370159223,0.14285714285714285,0.6579626660543807,1,1214,346,6,0
134,Has-Been Heroes,"Nintendo, PlayStation",General,"Frozenbyte, Inc.",GameTrust,1,0,2017,3,2,0.5227272727272727,0.696808510638298,0.12142857142857143,0.3691969611727485,0,567,1065,5,15
135,Armikrog,"PC, PlayStation, Xbox",Adventure,Versus Evil,Versus Evil,1,0,2015,9,2,0.5113636363636364,0.6205673758865249,0.0844017094017094,0.15047437007876738,0,1551,3186,2,38
136,Batman: Arkham Knight - A Matter of Family,PlayStation,Action Adventure,Rocksteady Studios,Warner Bros. Interactive Entertainment,1,0,2015,7,4,0.5681818181818182,0.723404255319149,0.1111111111111111,0.4211283578212192,1,1579,2471,1,42
137,SimCity: Cities of Tomorrow Expansion Pack,PC,Strategy,Maxis,Electronic Arts,1,0,2013,11,2,0.5681818181818182,0.37234042553191493,0.2,0.22965287752460536,1,438,1759,14,34
138,Emergency 2012,PC,Action,ValuSoft,ValuSoft,1,0,2010,11,3,0.5681818181818182,0.5638297872340426,0.3333333333333333,0.026325256956693365,1,1545,3166,0,34
139,Football Genius - The Ultimate Quiz,Xbox,Miscellaneous,RTL,RTL,1,0,2009,9,1,0.5681818181818182,0.7045252370159223,0.0,0.6579626660543807,1,1156,2336,6,48
