,game_name,platform,genres,develeoper,publisher,max_players,online_game,release_year,release_month,rating,meta_score,user_score,critic_positive_normelize,user_positive_normelize,exclusive_game,publisher_labeled,develeoper_labeled,genres_labeled,platform_labeled
12188,Jeremy McGrath Supercross 2000,"Old Platform, PlayStation","Driving, Motocross, Motorcycle, Racing",Acclaim,Acclaim,0,0,1999,9,1,0.36363636363636365,0.7621566470550329,0.0,0.7033372799346862,0,55,102,1431,33
12189,Funk of Titans,Xbox,"2D, Action, Platformer",A Crowd of Monsters,A Crowd of Monsters,0,0,2015,1,3,0.36363636363636365,0.4255319148936171,0.0,0.2564102564102564,1,42,78,124,53
12190,RollerCoaster Tycoon World,PC,"Business / Tycoon, Management, Strategy, Tycoon",Nvizzio Creations,Atari,0,0,2016,11,1,0.36363636363636365,0.19148936170212771,0.0,0.13253012048192772,1,133,2300,1286,39
12191,Air Conflicts: Vietnam,PC,"Action, Combat, Flight, Flight, Simulation",bitComposer Games,Kalypso,0,0,2013,10,3,0.36363636363636365,0.27659574468085113,0.0,0.10714285714285714,1,895,3804,776,39
12192,Asphalt 3D,Nintendo,"Arcade, Automobile, Driving, General, General, Racing",Gameloft,Ubisoft,0,0,2011,3,2,0.36363636363636365,0.5425531914893619,0.05405405405405406,0.3333333333333333,1,1764,1279,1134,0
12193,Fast Draw Showdown,Wii,"Action, First-Person, Light Gun, Light Gun, Modern, Shooter, Shooter",Digital Leisure Inc.,Digital Leisure Inc.,2,0,2010,1,3,0.36363636363636365,0.705164357939853,0.0,0.5,1,455,905,838,51
12194,NBA Live 14,"PlayStation, Xbox","Arcade, Arcade, Basketball, Sports, Team, Traditional",EA Sports,Electronic Arts,2,0,2013,11,1,0.32386363636363635,0.2712765957446809,0.0,0.18806818181818183,0,515,987,1113,50
12195,Justice League: Chronicles,Nintendo,"2D, Action, Platformer",Full-Fat,Midway,2,0,2003,11,1,0.36363636363636365,0.705164357939853,0.0,0.6566745598693725,1,1032,1214,124,0
12196,Ice Age: Continental Drift - Arctic Games,Xbox,"3D, 3D, Action, Platformer, Platformer",Activision,Activision,0,0,2012,7,1,0.36363636363636365,0.6489361702127661,0.0,0.5,1,62,115,144,53
12197,Furu Furu Park,Wii,"Miscellaneous, Party, Party, Party / Minigame",Taito Corporation,Majesco Games,0,0,2008,1,2,0.36363636363636365,0.47872340425531923,0.0,0.2,1,984,3266,1705,51
12198,Battle: Los Angeles,"PC, PlayStation, Xbox","Action, Arcade, First-Person, Sci-Fi, Sci-Fi, Shooter, Shooter",Saber Interactive,Konami,0,0,2011,3,3,0.3295454545454546,0.39716312056737596,0.015151515151515152,0.16136363636363638,0,915,2858,709,43
12199,Rengoku: The Tower of Purgatory,PlayStation,"Action Adventure, Fantasy, Fantasy, General",Neverland,Konami,4,1,2005,4,4,0.36363636363636365,0.6170212765957448,0.0,0.48,1,915,2212,385,47
12200,Enki,PC,"3D, Adventure, First-Person",Storm in a Teacup,Soedesco,0,0,2015,7,3,0.36363636363636365,0.4361702127659576,0.0,0.4166666666666667,1,1528,3146,268,39
12201,The Legend of Alon D'ar,PlayStation,"Action RPG, Role-Playing",Stormfront Studios,Ubisoft,2,0,2001,12,3,0.36363636363636365,0.6382978723404256,0.07142857142857142,0.6666666666666666,1,1764,3149,516,47
12202,One Piece: Romance Dawn,Nintendo,"General, General, Role-Playing",Three Rings,Namco Bandai Games,0,0,2014,2,3,0.3522727272727273,0.6702127659574468,0.0,0.5172413793103449,1,1110,3387,1537,0
12203,Game Tycoon,PC,"Business / Tycoon, Management, Strategy, Tycoon, Tycoon",Tri Synergy,Tri Synergy,0,0,2006,3,2,0.3522727272727273,0.3191489361702128,0.1111111111111111,0.2777777777777778,1,1737,3461,1287,39
12204,Touhou Kobuto V: Burst Battle,"Nintendo, PlayStation","3D, Action, Fighting",CUBETYPE,NIS America,2,0,2017,10,3,0.3295454545454546,0.4255319148936171,0.0,0.3533834586466165,0,1103,548,231,19
12205,Dino Island,PC,"Business / Tycoon, Management, Strategy, Tycoon, Tycoon",Monte Cristo Multimedia,Strategy First,0,0,2002,8,1,0.3522727272727273,0.7659574468085107,0.14285714285714285,0.7391304347826086,1,1589,2113,1287,39
12206,Jazz and Faust,PC,"3D, Adventure, First-Person, Modern",Saturn+,1C,1,0,2002,6,3,0.3522727272727273,0.705164357939853,0.2,0.6566745598693725,1,9,2881,278,39
12207,The Sopranos: Road to Respect,PlayStation,"Action Adventure, Modern",7 Studios,THQ,1,0,2006,11,4,0.3522727272727273,0.521276595744681,0.0,0.358974358974359,1,1630,69,461,47
12208,Block Factory,Nintendo,"General, General, Miscellaneous, Puzzle, Puzzle",Enjoy Gaming,Enjoy Gaming,0,0,2012,4,1,0.3522727272727273,0.5319148936170214,0.0,0.5,1,531,1047,1528,0
12209,Time and Eternity,PlayStation,"Console-style RPG, Console-style RPG, Japanese-Style, Role-Playing",Image Epoch,NIS America,0,0,2013,7,3,0.3522727272727273,0.5425531914893619,0.025,0.3815789473684211,1,1103,1561,1395,47
12210,The Elder Scrolls: Blades,Nintendo,"Role-Playing, Western-Style",Bethesda Game Studios,Bethesda Softworks,0,1,2020,5,3,0.3522727272727273,0.23404255319148942,0.0,0.11594202898550725,1,181,358,1739,0
12211,MC Groovz Dance Craze,Old Platform,"Dancing, Miscellaneous, Rhythm",Mad Catz,Mad Catz,2,0,2004,11,1,0.3522727272727273,0.6914893617021277,0.375,0.6666666666666666,0,977,1909,1411,26
12212,Bloodforge,Xbox,"3D, Action, Beat-'Em-Up, General, General",Climax Group,Microsoft Game Studios,0,0,2012,4,4,0.3522727272727273,0.7446808510638299,0.022727272727272728,0.5818181818181818,1,1028,649,222,53
12213,ArchLord,PC,"Fantasy, Fantasy, Massively Multiplayer, Massively Multiplayer Online, Role-Playing",NHN Corporation,Codemasters,0,0,2006,10,3,0.3522727272727273,0.5957446808510639,0.06666666666666667,0.48,1,344,2170,1454,39
12214,Coraline,Wii,"Adventure, General, General",Papaya Studios,D3Publisher,0,0,2009,1,2,0.3522727272727273,0.6170212765957448,0.0,0.5,1,402,2407,1022,51
12215,Beyond the Law: The Third Wave,PC,"Action, Modern, Shooter, Tactical, Third-Person",Magnum Games,Magnum Games,1,0,2004,4,3,0.3522727272727273,0.4148936170212767,0.0,0.4,1,983,1939,962,39
12216,Clash of the Titans: The Videogame,"PlayStation, Xbox","Action Adventure, General, Historic, Historic",Game Republic,Namco Bandai Games,0,0,2010,7,3,0.3465909090909091,0.2872340425531915,0.0,0.19679633867276886,0,1110,1262,405,50
12217,Gleamlight,Nintendo,"2D, Action, Platformer",DICO,D3Publisher,0,0,2020,8,3,0.3522727272727273,0.23404255319148942,0.0,0.18181818181818182,1,402,797,124,0
12218,Zumba Fitness: Join the Party,Xbox,"Exercise / Fitness, General, Miscellaneous, Sports","Pipeworks Software, Inc.",Majesco Games,8,1,2010,11,1,0.3522727272727273,0.5531914893617023,0.0,0.4375,1,984,2480,1445,53
12219,Family Party: 30 Great Games,Wii,"Miscellaneous, Party, Party, Party / Minigame",Tamsoft,The Game Factory,4,1,2008,12,2,0.3522727272727273,0.21276595744680854,0.0,0.08333333333333333,1,1683,3275,1705,51
12220,SPRay,Wii,"Action Adventure, Fantasy, Fantasy, General",EKO Software,Tecmo,0,0,2008,12,2,0.3522727272727273,0.46808510638297884,0.0,0.6566745598693725,1,1655,991,385,51
12221,KURSK,PC,"3D, Action Adventure, Adventure, First-Person, Survival",Jujubee,Jujubee,0,0,2018,11,3,0.3522727272727273,0.3829787234042554,0.0,0.2564102564102564,1,882,1686,159,39
12222,Hello Neighbor,"Nintendo, PC, Xbox","3D, Action, Adventure, First-Person, General",tinyBuild,tinyBuild,0,0,2017,12,2,0.32575757575757575,0.4680851063829788,0.0,0.3293943404550324,0,1950,3867,197,18
12223,Steel Horizon,Nintendo,"General, Strategy, Turn-Based, Turn-Based, Wargame",Climax Group,Konami,2,1,2007,3,2,0.3522727272727273,0.5851063829787235,0.0,0.6566745598693725,1,915,649,1631,0
12224,Stranger (2007),PC,"Fantasy, Fantasy, General, Real-Time, Strategy",Fireglow,cdv Software,8,1,2008,3,3,0.3522727272727273,0.44680851063829796,0.0,0.36363636363636365,1,1914,1134,1450,39
12225,Rock Revolution,"PlayStation, Xbox","Action, Miscellaneous, Music, Music, Rhythm",Zoe Mode,Konami,6,1,2008,10,3,0.3295454545454546,0.5904255319148937,0.025,0.5388635957241599,0,915,3783,952,50
12226,MX vs. ATV Supercross Encore,PlayStation,"Arcade, Automobile, General, Racing",Rainbow Studios,CokeM Interactive,12,1,2015,10,1,0.3522727272727273,0.4255319148936171,0.0,0.30434782608695654,1,346,2652,1149,47
12227,CSI: Crime Scene Investigation: Fatal Conspiracy,Xbox,"Adventure, General, General",Telltale Games,Ubisoft,0,0,2010,10,4,0.3522727272727273,0.47872340425531923,0.0,0.6566745598693725,1,1764,3312,1022,53
12228,Go! Sports Skydiving,PlayStation,"Alternative, Individual, Other, Other, Sports",Light Weight,SCEA,4,1,2008,2,1,0.3522727272727273,0.3936170212765958,0.0,0.3333333333333333,1,1428,1840,1082,47
12229,Arcania: The Complete Tale,PlayStation,"Action RPG, General, PC-style RPG, Role-Playing, Western-Style",Spellbound,Nordic Games Publishing,0,0,2013,8,3,0.3522727272727273,0.45744680851063835,0.0,0.36363636363636365,1,1154,3085,504,47
12230,Spider-Man 2: The Game,PC,"Action Adventure, General, Open-World, Sci-Fi, Sci-Fi",Fizz Factor,Activision,0,0,2004,6,1,0.3522727272727273,0.3936170212765958,0.0,0.19161676646706588,1,62,1144,427,39
12231,Star Trek: Shattered Universe,"PlayStation, Xbox","Large Spaceship, Sci-Fi, Simulation",Starsphere Interactive,TDK Mediactive,1,0,2004,1,1,0.3465909090909091,0.6170212765957448,0.0,0.4065656565656566,0,1628,3126,1671,50
12232,Winter Sports 2: The Next Challenge,Xbox,"Alternative, Individual, Ski / Snowboard, Skiing, Skiing, Sports",49Games,Conspiracy Entertainment,0,0,2008,11,1,0.34090909090909094,0.705164357939853,0.0,0.6566745598693725,1,354,56,1088,53
12233,Deca Sports 3,Wii,"Athletics, General, General, Individual, Sports",Hudson,Hudson Entertainment,2,0,2010,10,1,0.34090909090909094,0.705164357939853,0.0,0.0,1,802,1506,1193,51
12234,Rugby 18,PlayStation,"Rugby, Sports, Team",Koch Media,Bigben Interactive,2,0,2017,10,1,0.34090909090909094,0.3510638297872341,0.0,0.23076923076923078,1,193,1755,1740,47
12235,Legacy: Dark Shadows,PC,"3D, Adventure, Fantasy, Fantasy, First-Person, Third-Person",Razbor Studios,Tri Synergy,0,0,2004,11,3,0.34090909090909094,0.3510638297872341,0.0,0.25,1,1737,2673,256,39
12236,Planet of the Apes,PC,"Action, Action Adventure, General, General",Visiware Studios,Ubisoft,1,0,2001,9,3,0.34090909090909094,0.3936170212765958,0.0,0.2222222222222222,1,1764,3618,563,39
12237,Wayward Manor,PC,"Action, Adventure, General, General, Point-and-Click, Puzzle",Moonshark,Moonshark,0,0,2014,7,3,0.34090909090909094,0.4361702127659576,0.0,0.35294117647058826,1,1072,2122,629,39
12238,Things on Wheels,Xbox,"Arcade, Arcade, Automobile, Driving, Racing",Load Inc.,Focus Home Interactive,4,1,2010,5,1,0.34090909090909094,0.5957446808510639,0.0,0.375,1,598,1861,1111,53
12239,Cyberball 2072,Xbox,"Futuristic, General, General, Sports, Team",Digital Eclipse,Midway,2,1,2007,9,1,0.34090909090909094,0.8297872340425533,0.0,0.7777777777777778,1,1032,898,1505,53
12240,XIII (Remake),"PC, PlayStation, Xbox","Action, Arcade, First-Person, Shooter",PlayMagic Ltd,Microids,0,0,2020,11,4,0.2840909090909091,0.32269503546099293,0.037037037037037035,0.26687931951089844,0,1026,2515,716,43
12241,Transformers: Cybertron Adventures,Wii,"Action, Action Adventure, Arcade, General, Sci-Fi, Sci-Fi, Shooter, Third-Person",Next Level Games,Activision,0,0,2010,6,3,0.34090909090909094,0.6382978723404256,0.06666666666666667,0.5833333333333334,1,62,2224,539,51
12242,25 to Life,"PC, PlayStation, Xbox","Action, Modern, Shooter, Third-Person",Ritual Entertainment,Eidos Interactive,16,1,2006,1,4,0.32575757575757575,0.5921985815602838,0.027777777777777776,0.43988157436433295,0,512,2765,963,43
12243,Arcania: Fall of Setarrif,PC,"Action RPG, General, PC-style RPG, PC-style RPG, Role-Playing",Spellbound,Nordic Games Publishing,0,0,2011,10,3,0.34090909090909094,0.17021276595744683,0.0,0.0875,1,1154,3085,503,39
12244,Mana Khemia: Student Alliance,PlayStation,"General, General, Japanese-Style, Role-Playing",Gust,NIS America,0,0,2009,3,2,0.34090909090909094,0.6702127659574468,0.0,0.6578947368421053,1,1103,1399,1517,47
12245,Damnation,"PC, PlayStation, Xbox","Action, Arcade, Sci-Fi, Sci-Fi, Shooter, Shooter, Third-Person",Blue Omega,Codemasters,0,0,2009,5,4,0.30303030303030304,0.4148936170212767,0.0,0.25789036544850497,0,344,453,741,43
12246,Wacky Races: Crash & Dash,"Nintendo, Wii","Arcade, Driving, Kart, Kart, Other, Racing",Farmind Ltd,Eidos Interactive,4,1,2008,6,1,0.3295454545454546,0.6170212765957448,0.0,0.45,0,512,1108,1162,23
12247,One Way Trip,PlayStation,"Action, Adventure, General, Visual Novel",Beret Applications LLC,Beret Applications LLC,0,0,2016,8,4,0.34090909090909094,0.4255319148936171,0.08333333333333333,0.25,1,178,353,637,47
12248,Alien Blast: The Encounter,PC,"Action, First-Person, Sci-Fi, Sci-Fi, Shooter, Shooter",Made by Kiddies,Strategy First,4,1,2004,2,3,0.34090909090909094,0.3829787234042554,0.0,0.35294117647058826,1,1589,1919,846,39
12249,Robot Arena,PC,"Breeding/Constructing, Breeding/Constructing, General, Strategy",Gabriel Interactive,WizardWorks,2,0,2001,4,1,0.34090909090909094,0.7127659574468086,0.14285714285714285,0.6,1,1859,1249,1269,39
12250,Rally Challenge 2000,Nintendo,"Driving, Racing, Rally / Offroad",Europress,SouthPeak Games,4,1,2000,6,1,0.34090909090909094,0.6063829787234043,0.0,0.5,1,1542,1062,1435,0
12251,Emergency Heroes,Wii,"Arcade, Automobile, Driving, Mission-based, Mission-based, Racing",Ubisoft Barcelona,Ubisoft,2,0,2008,5,2,0.34090909090909094,0.521276595744681,0.0,0.3888888888888889,1,1764,3513,1140,51
12252,7554,PC,"Action, Arcade, First-Person, Historic, Shooter, Shooter",Emobi Games,Emobi Games,0,0,2012,7,3,0.34090909090909094,0.7340425531914895,0.0,0.6144578313253012,1,519,1034,689,39
12253,GT Pro Series,Wii,"Automobile, Driving, GT / Street, GT / Street, Racing, Simulation",MTO,Ubisoft,0,0,2006,11,1,0.34090909090909094,0.44680851063829796,0.0,0.3333333333333333,1,1764,1905,1200,51
12254,Timeline (2000),PC,"Action, General, General",Timeline Computer Entertainment,Eidos Interactive,1,0,2000,11,1,0.34090909090909094,0.5106382978723405,0.0,0.6566745598693725,1,512,3404,857,39
12255,MotionSports Adrenaline,Xbox,"General, General, Sports",Ubisoft Vancouver,Ubisoft,0,0,2011,11,1,0.34090909090909094,0.6489361702127661,0.0,0.3333333333333333,1,1764,3532,1547,53
12256,"Harry Potter and the Deathly Hallows, Part 1","PlayStation, Wii, Xbox","Action, Arcade, Fantasy, Fantasy, Shooter, Shooter, Third-Person",Electronic Arts,Electronic Arts,0,0,2010,11,3,0.3181818181818182,0.39007092198581567,0.007936507936507936,0.23271173271173273,0,515,1028,662,49
12257,Gungrave VR,PlayStation,"Action, Light Gun, Shooter",IGGYMOB,XSEED Games,0,0,2018,12,3,0.34090909090909094,0.4148936170212767,0.0625,0.21739130434782608,1,1869,1528,943,47
12258,JASF: Jane's Advanced Strike Fighters,PlayStation,"Action, Combat, Flight, Flight, Simulation",Trickstar Games,Maximum Family Games,16,1,2011,11,3,0.34090909090909094,0.45744680851063835,0.0,0.4,1,1003,3469,776,47
12259,Taito Legends Power-Up,PlayStation,"Compilation, Compilation, Miscellaneous",Empire Oxford,Destineer,2,0,2007,5,1,0.34090909090909094,0.8510638297872343,0.0,0.75,1,437,1036,1381,47
12260,Rapala Tournament Fishing!,Wii,"Fishing, Fishing, Individual, Nature, Sports",MagicWand,Activision,0,0,2006,11,1,0.34090909090909094,0.5319148936170214,0.0,0.4,1,62,1932,1488,51
12261,DARK,"PC, Xbox","Action Adventure, General, Linear, Modern, Modern",Kalypso,Kalypso,0,0,2013,7,4,0.32386363636363635,0.40957446808510645,0.0,0.2105669238510567,0,895,1717,415,46
12262,Lets Fish! Hooked On,PlayStation,"Fishing, Fishing, Individual, Nature, Sports",SIMS,Wired Productions,0,0,2013,1,1,0.34090909090909094,0.6595744680851064,0.0,0.6566745598693725,1,1855,2843,1488,47
12263,Brigade E5: New Jagged Union,PC,"General, Modern, Modern, Strategy, Turn-Based",Apeiron,Strategy First,0,0,2006,10,4,0.34090909090909094,0.6914893617021277,0.0,0.6153846153846154,1,1589,192,1589,39
12264,Turtle Tale,Nintendo,"2D, Action, General, Platformer",Saturnine Games,Saturnine Games,0,0,2014,5,1,0.34090909090909094,0.705164357939853,0.0,0.6566745598693725,1,1457,2882,112,0
12265,Street Supremacy,PlayStation,"Automobile, Driving, GT / Street, GT / Street, Racing, Simulation",Genki,Konami,2,0,2006,2,1,0.34090909090909094,0.7340425531914895,0.0,0.8,1,915,1316,1200,47
12266,Street Power Soccer,PlayStation,"Arcade, Soccer, Sports, Team",SFL Interactive,Maximum Games,2,0,2020,8,1,0.34090909090909094,0.705164357939853,0.0,0.0,1,1004,2841,1183,47
12267,Dragon's Lair,Xbox,"Action, Adventure, Arcade, General, Interactive Movie, Interactive Movie",Digital Leisure Inc.,Digital Leisure Inc.,1,0,2012,5,2,0.34090909090909094,0.6063829787234043,0.0,0.5,1,455,905,622,53
12268,American Idol,PlayStation,"Miscellaneous, Music, Rhythm",Hothouse Creations,Codemasters,4,1,2003,11,1,0.34090909090909094,0.521276595744681,0.0,0.35714285714285715,1,344,1501,1699,47
12269,101-in-1 Sports Party Megamix,Wii,"General, General, Sports",Nordcurrent,Atlus,0,0,2011,1,2,0.34090909090909094,0.705164357939853,0.14285714285714285,0.6566745598693725,1,136,2272,1547,51
12270,Mall Tycoon,PC,"Business / Tycoon, Management, Strategy, Tycoon, Tycoon","Holistic Design, Inc.",Take-Two Interactive,1,0,2002,2,1,0.34090909090909094,0.46808510638297884,0.1,0.2222222222222222,1,1636,1483,1287,39
12271,0 Day Attack on Earth,Xbox,"Action, Arcade, Sci-Fi, Sci-Fi, Shooter, Shooter, Third-Person",Gulti,Square Enix,0,0,2009,12,2,0.34090909090909094,0.4361702127659576,0.0,0.35714285714285715,1,1565,1390,741,53
12272,Dollhouse,PlayStation,"3D, Adventure, First-Person, General",Creazn,Soedesco,8,1,2019,5,4,0.34090909090909094,0.4361702127659576,0.0,0.3333333333333333,1,1528,747,269,47
12273,Way of the Dogg,Xbox,"Action, General, General",Echo Peak,505 Games,0,0,2013,5,3,0.34090909090909094,0.2872340425531915,0.0,0.2692307692307692,1,34,1003,857,53
12274,4PM,PC,"3D, Adventure, First-Person, General",Bojan Brbora,4PM GAME,0,0,2014,7,3,0.34090909090909094,0.4148936170212767,0.0,0.19230769230769232,1,32,465,269,39
12275,WWII Aces,Wii,"Combat, Flight, Simulation, WWII, WWII",Arcade Moon,Destineer,2,0,2008,3,3,0.34090909090909094,0.5425531914893619,0.0,0.2777777777777778,1,437,208,1352,51
12276,Delta Force: Xtreme 2,PC,"Action, First-Person, General, Modern, Modern, Shooter, Shooter, Tactical",NovaLogic,NovaLogic,0,0,2009,5,3,0.3295454545454546,0.5000000000000001,0.0,0.3888888888888889,1,1158,2282,829,39
12277,Slain!,PC,"2D, Action, Platformer",Wolf Brew Games,Digerati Distribution,0,0,2016,3,3,0.3295454545454546,0.5319148936170214,0.0,0.42105263157894735,1,444,3715,124,39
12278,Alekhine's Gun,"PC, PlayStation","Action Adventure, General, Historic",Maximum Games,Maximum Games,0,0,2016,3,3,0.3068181818181819,0.4202127659574469,0.0,0.27287735849056605,0,1004,1982,404,40
12279,Tank Beat,Nintendo,"Action, Combat, General, General, Simulation, Vehicle",MileStone Inc.,O3 Entertainment,4,1,2007,6,2,0.3295454545454546,0.5425531914893619,0.08333333333333333,0.6566745598693725,1,1171,2048,788,0
12280,The Polar Express,"Old Platform, PlayStation","Action Adventure, Fantasy",Blue Tongue Entertainment,THQ,1,0,2004,11,1,0.32386363636363635,0.547872340425532,0.0,0.43333333333333335,0,1630,456,383,33
12281,Around the World in 80 Days,Nintendo,"Action Adventure, Modern",Saffire,Hip Games,1,0,2004,7,1,0.3295454545454546,0.6276595744680852,0.0,0.4,1,785,2863,461,0
12282,Naval Assault: The Killing Tide,Xbox,"Combat, Marine, Simulation, Submarine, Submarine",Artech Studios,505 Games,4,1,2010,6,3,0.3295454545454546,0.44680851063829796,0.0,0.3333333333333333,1,34,230,1359,53
12283,The Chaos Engine (2013),PC,"Action, Sci-Fi, Sci-Fi, Shoot-'Em-Up, Shooter, Shooter, Third-Person, Top-Down",Abstraction Games,Mastertronic,0,0,2013,8,3,0.3295454545454546,0.7659574468085107,0.0,0.5925925925925926,1,997,98,972,39
12284,Space Raiders,Old Platform,"Action, Sci-Fi, Shooter, Third-Person",Taito Corporation,Mastiff,2,0,2004,4,3,0.3295454545454546,0.6276595744680852,0.0,0.6,0,998,3266,974,26
12285,Dr. Seuss' The Cat in the Hat,Nintendo,"Action, General",Digital Eclipse,VU Games,1,0,2003,11,1,0.3295454545454546,0.705164357939853,0.0,1.0,1,1790,898,856,0
12286,Ace Banana,PlayStation,"Action, General",TVR,Oasis Games,0,0,2016,10,2,0.3295454545454546,0.4255319148936171,0.0,0.3,1,1174,3262,856,47
12287,Screwjumper!,Xbox,"Action, General, General",Frozen Codebase,THQ,4,1,2007,11,2,0.3295454545454546,0.3297872340425532,0.0,0.3333333333333333,1,1630,1207,857,53
12288,Chronus Arc,Nintendo,"Japanese-Style, Role-Playing",Kemco,Kemco,0,0,2015,10,2,0.3295454545454546,0.6170212765957448,0.0,0.6566745598693725,1,898,1727,1667,0
12289,Emergency Mayhem,Wii,"Arcade, Automobile, Driving, Mission-based, Mission-based, Racing",Supersonic Software,Codemasters,4,1,2008,4,3,0.3295454545454546,0.4255319148936171,0.0,0.25,1,344,3220,1140,51
12290,Protothea,Wii,"Action, Scrolling, Scrolling, Shoot-'Em-Up, Shooter, Shooter, Vertical",Digital Builders,Ubisoft,1,0,2008,6,1,0.3295454545454546,0.705164357939853,0.0,0.6566745598693725,1,1764,891,977,51
12291,Psychotoxic,PC,"Action, Arcade, Fantasy, Fantasy, First-Person, Shooter, Shooter",NuClearVision,Whiptail Interactive,0,0,2005,2,4,0.3295454545454546,0.4148936170212767,0.06666666666666667,0.125,1,1845,2289,660,39
12292,ShellShock 2: Blood Trails,"PC, PlayStation, Xbox","Action, Arcade, First-Person, Historic, Historic, Historic, Shooter, Shooter, Third-Person",Rebellion,Eidos Interactive,0,0,2009,2,4,0.27272727272727276,0.5283687943262413,0.0,0.35146198830409353,0,512,2689,681,43
12293,Underground Pool,Nintendo,"Billiards, Billiards, Individual, Miscellaneous, Parlor, Sports",FrontLine Studios,UFO Interactive,4,1,2007,1,1,0.3295454545454546,0.705164357939853,0.0,0.6566745598693725,1,1760,1203,1233,0
12294,Freedom: First Resistance,PC,"Action Adventure, General, Sci-Fi",Red Storm Entertainment,Red Storm Entertainment,1,0,2000,12,3,0.3295454545454546,0.3936170212765958,0.07692307692307693,0.2,1,1375,2708,434,39
12295,Eureka Seven Vol. 2: The New Vision,PlayStation,"Action, Sci-Fi, Shooter, Third-Person",Namco Bandai Games America,Namco Bandai Games America,1,0,2007,4,3,0.3295454545454546,0.7765957446808511,0.0,0.6566745598693725,1,1111,2178,974,47
12296,Farming Simulator,"PlayStation, Xbox","Career, General, General, Simulation, Virtual",Giants Software,Focus Home Interactive,0,0,2013,11,1,0.2897727272727273,0.45212765957446815,0.058823529411764705,0.3388888888888889,0,598,1331,1302,50
12297,Inner Chains,PC,"Action, Arcade, First-Person, Shooter",Telepaths Tree,IMGN.PRO,0,0,2017,5,3,0.3295454545454546,0.4893617021276597,0.0,0.3333333333333333,1,817,3311,716,39
12298,The Warriors: Street Brawl,Xbox,"2D, Action, Beat-'Em-Up, Beat-'Em-Up",CXTM,Paramount Digital Entertainment,4,1,2009,9,3,0.3295454545454546,0.6489361702127661,0.0,0.625,1,1234,549,93,53
12299,Brain Boost: Gamma Wave,Nintendo,"Edutainment, Edutainment, Miscellaneous",Interchannel,Majesco Games,0,0,2006,11,1,0.3295454545454546,0.705164357939853,0.0,0.6566745598693725,1,984,1610,1441,0
12300,MTV Sports: Skateboarding featuring Andy Macdonald,PlayStation,"Alternative, Skateboarding, Sports",Darkblack,THQ,0,0,2000,9,1,0.3295454545454546,0.705164357939853,0.125,0.0,1,1630,823,1096,47
12301,Zatch Bell! Mamodo Fury,PlayStation,"3D, Action, Fighting",Mechanic Arms,Namco Bandai Games America,4,1,2006,9,3,0.3295454545454546,0.797872340425532,0.0,0.6666666666666666,1,1111,1987,231,47
12302,Dragon Ball Z: Taiketsu,Nintendo,"2D, Action, Fighting",Webfoot Technologies,Atari,2,0,2003,11,3,0.3295454545454546,0.6170212765957448,0.0,0.41379310344827586,1,133,3674,102,0
12303,Tamarin,PlayStation,"3D, Action, Platformer",Chameleon Games,Chameleon Games,0,0,2020,9,2,0.3295454545454546,0.6702127659574468,0.0625,0.5333333333333333,1,308,600,243,47
12304,Family Guy: Back to the Multiverse,"PlayStation, Xbox","Action, Action Adventure, Fantasy, Fantasy, General, General",Heavy Iron Studios,Activision,0,0,2012,11,4,0.32386363636363635,0.5691489361702129,0.0,0.3628787878787879,0,62,1445,549,50
12305,Scourge: Outbreak,Xbox,"Action, Arcade, Sci-Fi, Sci-Fi, Shooter, Shooter, Third-Person",Tragnarion Studios,UFO Interactive,0,0,2013,7,4,0.3295454545454546,0.6808510638297873,0.0,0.6111111111111112,1,1760,3448,741,53
12306,MotionSports,Xbox,"General, General, Sports",Ubisoft Milan,Ubisoft,0,0,2010,11,3,0.3295454545454546,0.3936170212765958,0.0,0.3,1,1764,3519,1547,53
12307,Looney Tunes: Acme Arsenal,"PlayStation, Wii, Xbox","3D, Action, Action Adventure, Fantasy, Fantasy, Platformer",Red Tribe,Warner Bros. Interactive Entertainment,2,1,2007,10,2,0.27272727272727276,0.6063829787234044,0.022222222222222223,0.45071225071225074,0,1831,2710,178,49
12308,Real Steel,Xbox,"3D, 3D, Action, Fighting, Fighting",Yuke's,Yuke's,1,0,2011,10,2,0.3295454545454546,0.7021276595744682,0.0,0.5714285714285714,1,1889,3759,139,53
12309,Soldier Elite,PC,"Action Adventure, General, Sci-Fi",Metropolis Software,DreamCatcher Interactive,1,0,2006,5,4,0.3295454545454546,0.44680851063829796,0.0,0.36363636363636365,1,486,2017,434,39
12310,Deep Black: Reloaded,PC,"Action, Arcade, Modern, Shooter, Shooter, Third-Person",Biart,Strategy First,0,0,2012,3,3,0.3181818181818182,0.37234042553191493,0.1,0.225,1,1589,361,739,39
12311,Montague's Mount,PC,"Action Adventure, Horror, Horror, Survival",Polypusher Studios,Mastertronic,0,0,2013,10,3,0.3181818181818182,0.5000000000000001,0.047619047619047616,0.30952380952380953,1,997,2553,451,39
12312,Charlie and the Chocolate Factory,"Old Platform, PC, PlayStation, Xbox","Action Adventure, Modern",High Voltage Software,Global Star Software,1,0,2005,7,1,0.26988636363636365,0.2819148936170213,0.0,0.19458128078817732,0,707,1473,461,31
12313,SuperPower,PC,"General, Strategy, Turn-Based, Turn-Based, Wargame",GolemLabs,DreamCatcher Interactive,0,0,2002,3,1,0.3181818181818182,0.37234042553191493,0.0,0.25,1,486,1348,1631,39
