,game_name,platform,genres,develeoper,publisher,max_players,online_game,release_year,release_month,rating,meta_score,user_score,critic_positive_normelize,user_positive_normelize,exclusive_game,publisher_labeled,develeoper_labeled,genres_labeled,platform_labeled
8853,Hammerting,PC,"general, strategy",Warpzone Studios,Team17,0,0,2021,11,3,0.6022727272727273,0.3936170212765958,0.2857142857142857,0.0,1,1534,3383,1196,39
8854,Knowledge is Power: Decades,PlayStation,"miscellaneous, trivia / game show",Wish Studios,Sony Interactive Entertainment,0,0,2018,11,3,0.6022727272727273,0.5957446808510639,0.375,0.4444444444444444,1,1430,3426,1255,47
8855,Naruto: Ultimate Ninja Heroes 2: The Phantom Fortress,PlayStation,"3d, action, fighting",CyberConnect2,Namco Bandai Games,2,1,2008,6,3,0.6022727272727273,0.7446808510638299,0.3,0.46875,1,1043,722,143,47
8856,Pagan Online,PC,"action rpg, massively multiplayer, role-playing",Mad Head Games,Wargaming.net,2,0,2019,4,3,0.6022727272727273,0.5319148936170214,0.08333333333333333,0.45454545454545453,1,1701,1768,359,39
8857,Zombie Vikings,PlayStation,"2d, action, beat-'em-up",Zoink!,Zoink!,4,1,2015,9,3,0.6022727272727273,0.7021276595744682,0.3157894736842105,0.5121951219512195,1,1772,3496,33,47
8858,Urban Trial Tricky,Nintendo,"biking, individual, sports",Tate Multimedia,Tate Multimedia,0,0,2020,6,1,0.6022727272727273,0.7765957446808511,0.3076923076923077,0.6470588235294118,1,1526,3029,910,0
8859,ChromaGun VR,PlayStation,"action, arcade, first-person, puzzle, shooter",Pixel Maniacs,Pixel Maniacs,0,0,2019,2,3,0.6022727272727273,0.47872340425531923,0.2,0.4666666666666667,1,1188,2296,516,47
8860,We Cheer 2,Wii,"action, dancing, miscellaneous, rhythm","Machatin, Inc.",Namco Bandai Games America,0,0,2009,11,2,0.6022727272727273,0.7446808510638299,0.42857142857142855,0.656743750063108,1,1044,1763,598,51
8861,Murder in the Abbey,PC,"adventure, general",Alcachofa Soft,DreamCatcher Interactive,0,0,2008,8,2,0.6022727272727273,0.6702127659574468,0.29411764705882354,0.5294117647058824,1,456,131,745,39
8862,Wild ARMs XF,PlayStation,"fantasy, general, strategy, tactics, turn-based",Media.Vision,XSEED Games,1,0,2008,3,2,0.6022727272727273,0.7765957446808511,0.22727272727272727,0.6785714285714286,1,1741,1842,1091,47
8863,Corruption 2029,PC,"general, strategy, turn-based",The Bearded Ladies Consulting,The Bearded Ladies Consulting,0,0,2020,2,3,0.6022727272727273,0.6063829787234043,0.22727272727272727,0.4375,1,1554,3077,1198,39
8864,The Legend of Korra,"PC, PlayStation, Xbox","action adventure, fantasy, general, linear",PlatinumGames,Activision,0,0,2014,10,3,0.5075757575757576,0.6985815602836879,0.0,0.5505952380952381,0,59,2317,265,43
8865,Pressure,PC,"action, arcade, automobile, general, racing",Chasing Carrots,TopWare Interactive,0,0,2013,3,1,0.6022727272727273,0.6914893617021277,0.2222222222222222,0.5,1,1604,560,470,39
8866,Chasing Aurora,Wii,"action, combat, flight, general, simulation",Broken Rules,Broken Rules,0,0,2012,11,1,0.6022727272727273,0.7446808510638299,0.18518518518518517,0.5217391304347826,1,241,466,568,51
8867,Egg Mania: Eggstreme Madness,Old Platform,"general, miscellaneous, puzzle",Kemco,Kemco,2,0,2002,9,1,0.6022727272727273,0.8191489361702129,0.2857142857142857,0.6,0,842,1601,1155,26
8868,Gunbird 2,Old Platform,"action, general",Psikyo,Capcom,0,0,2000,11,3,0.6022727272727273,0.7021276595744682,0.4,0.42857142857142855,0,267,2390,629,26
8869,SimCity,PC,"city building, government, management, miscellaneous, modern, strategy, virtual life",Maxis,Electronic Arts,0,0,2013,3,2,0.6022727272727273,0.20212765957446815,0.3466666666666667,0.1324561403508772,1,485,1834,975,39
8870,Gods Will Be Watching,PC,"adventure, general, point-and-click",Devolver Digital,Devolver Digital,0,0,2014,7,3,0.6022727272727273,0.6595744680851064,0.3111111111111111,0.5034013605442177,1,413,815,754,39
8871,Planet of the Eyes,Xbox,"2d, action, platformer",Coco Cucumber,Coco Cucumber,0,0,2017,9,2,0.6022727272727273,0.5851063829787235,0.1111111111111111,0.0,1,317,609,61,53
8872,The Lord of the Rings: Tactics,PlayStation,"fantasy, general, strategy, tactics, turn-based",Amaze Entertainment,EA Games,4,1,2005,11,3,0.6022727272727273,0.8404255319148937,0.25,0.7241379310344828,1,467,150,1091,47
8873,Musashi: Samurai Legend,PlayStation,"action rpg, role-playing",Square Enix,Square Enix,1,0,2005,3,3,0.6022727272727273,0.872340425531915,0.2127659574468085,0.8666666666666667,1,1459,2874,364,47
8874,SpongeBob Squigglepants 3D,Nintendo,"general, miscellaneous",WayForward,THQ,0,0,2011,5,1,0.6022727272727273,0.6595744680851064,0.125,0.5,1,1512,3387,1150,0
8875,Restaurant Empire II,PC,"business / tycoon, management, strategy, tycoon",Enlight Software,Paradox Interactive,0,0,2009,5,1,0.6022727272727273,0.7127659574468086,0.1,0.46153846153846156,1,1154,974,954,39
8876,Disney*Pixar WALL-E,"Nintendo, PlayStation, Wii, Xbox","3d, action, platformer",Heavy Iron Studios,THQ,2,0,2008,6,1,0.48863636363636365,0.5914893617021277,0.04791666666666666,0.38065610931998095,0,1512,1334,154,21
8877,Hardwood Hearts,Xbox,"board / card game, gambling, miscellaneous, parlor",Silver Creek Entertainment,Silver Creek Entertainment,4,1,2005,12,1,0.6022727272727273,0.7553191489361704,0.18181818181818182,0.656743750063108,1,1395,2741,919,53
8878,Seven Pirates H,Nintendo,"japanese-style, roguelike, role-playing",Compile Heart,EastAsiaSoft,0,0,2022,5,4,0.6022727272727273,0.8191489361702129,0.25,0.6,1,472,636,1225,0
8879,The Council - Episode 5: Checkmate,"PC, PlayStation","adventure, general",Big Bad Wolf,Focus Home Interactive,0,0,2018,12,3,0.5568181818181819,0.6648936170212767,0.0625,0.656743750063108,0,563,336,745,40
8880,Grand Ages: Medieval,"PC, PlayStation","general, real-time, strategy",Gaming Minds Studios,Kalypso,8,1,2015,9,3,0.5965909090909092,0.6117021276595745,0.33636363636363636,0.46457326892109496,0,839,1193,1175,40
8881,Kholat,"PC, PlayStation, Xbox","3d, adventure, fantasy, first-person",IMGN.PRO,IMGN.PRO,0,0,2015,6,3,0.5643939393939394,0.6170212765957448,0.1419457735247209,0.4191817572099262,0,767,1416,163,43
8882,Sid Meier's Starships,PC,"general, strategy, turn-based",Firaxis Games,2K Games,0,0,2015,3,3,0.6022727272727273,0.4361702127659576,0.1896551724137931,0.20634920634920634,1,16,1049,1198,39
8883,Zoo Tycoon 2: Endangered Species,PC,"business / tycoon, management, strategy, tycoon",Blue Fang Games,Microsoft Game Studios,0,0,2005,10,2,0.6022727272727273,0.7765957446808511,0.26666666666666666,0.6666666666666666,1,964,412,954,39
8884,Accel World vs. Sword Art Online: Millennium Twilight,PlayStation,"action rpg, role-playing",Artdink,Bandai Namco Games,16,1,2017,7,3,0.6022727272727273,0.6276595744680852,0.2222222222222222,0.42105263157894735,1,151,206,364,47
8885,Call of Duty: Roads to Victory,PlayStation,"action, arcade, first-person, historic, shooter",Amaze Entertainment,Activision,6,1,2007,3,3,0.6022727272727273,0.723404255319149,0.15555555555555556,0.4666666666666667,1,59,150,502,47
8886,Redeemer,PC,"action adventure, linear",Sobaka,Gambitious,0,0,2017,8,3,0.6022727272727273,0.7340425531914895,0.24,0.5476190476190477,1,618,2813,318,39
8887,STRAFE,PC,"action, arcade, first-person, shooter",Pixel Titans,Devolver Digital,0,0,2017,5,3,0.6022727272727273,0.5319148936170214,0.1794871794871795,0.3333333333333333,1,413,2302,522,39
8888,Resident Evil: Resistance,PlayStation,"action adventure, survival",Capcom,Capcom,5,1,2020,4,4,0.6022727272727273,0.6914893617021277,0.21428571428571427,0.6223404255319149,1,267,518,335,47
8889,Van Helsing,"Nintendo, PlayStation, Xbox","action, fantasy, shooter, third-person",Saffire,VU Games,1,0,2004,5,3,0.48106060606060613,0.7446808510638299,0.11941056910569108,0.6120689655172414,0,1665,2644,605,22
8890,Mace Griffin Bounty Hunter,"PlayStation, Xbox","action, first-person, sci-fi, shooter",Warthog,VU Games,1,0,2003,6,4,0.5909090909090909,0.8457446808510639,0.20077972709551656,0.7636363636363637,0,1665,3385,621,50
8891,WWE WrestleMania X8,Old Platform,"action, fighting, wrestling",Yuke's,THQ,4,1,2002,6,3,0.6022727272727273,0.7021276595744682,0.28,0.4090909090909091,0,1512,3471,606,26
8892,Forever Kingdom,PlayStation,"action rpg, role-playing",From Software,Agetec Inc.,1,0,2002,1,3,0.6022727272727273,0.8617021276595747,0.23076923076923078,0.7777777777777778,1,69,1116,364,47
8893,Floigan Bros. Episode 1,Old Platform,"action, general",Visual Concepts,Sega,0,0,2001,7,1,0.6022727272727273,0.7340425531914895,0.36363636363636365,0.656743750063108,0,1373,3344,629,26
8894,Gradius III and IV,PlayStation,"action, scrolling, shooter",KCET,Konami,2,0,2000,11,1,0.6022727272727273,0.8191489361702129,0.2,0.8571428571428571,1,857,1581,710,47
8895,Micro Machines V4,"Nintendo, PC, PlayStation","arcade, driving, racing",Supersonic Software,Codemasters,4,1,2006,6,1,0.5681818181818181,0.6808510638297873,0.14047619047619048,0.51345064339813,0,320,2971,856,12
8896,Major League Baseball 2K9,"PlayStation, Xbox","baseball, sim, sports, team, traditional",2K Sports,2K Sports,2,1,2009,3,1,0.5852272727272727,0.4627659574468086,0.13883847549909256,0.33974358974358976,0,18,35,904,50
8897,Disgaea Infinite,PlayStation,"adventure, general, visual novel",Nippon Ichi Software,NIS America,0,0,2010,6,3,0.6022727272727273,0.723404255319149,0.2,0.5925925925925926,1,1036,2081,770,47
8898,Mercenaries Wings: The False Phoenix,Nintendo,"action, general, strategy, tactics, turn-based","RideonJapan,Inc.",CIRCLE Entertainment,0,0,2018,11,3,0.6022727272727273,0.6170212765957448,0.0,0.25,1,259,2545,675,0
8899,Command & Conquer 4: Tiberian Twilight,PC,"general, real-time, sci-fi, strategy",EA LA,Electronic Arts,0,0,2010,3,3,0.6022727272727273,0.19148936170212771,0.22535211267605634,0.10504201680672269,1,485,908,1172,39
8900,The Saga of Ryzom,PC,"fantasy, massively multiplayer, massively multiplayer online, role-playing",Nevrax,Tri Synergy,0,0,2004,9,3,0.6022727272727273,0.7446808510638299,0.3333333333333333,0.631578947368421,1,1615,2046,1095,39
8901,Need for Speed Undercover,"Nintendo, PlayStation, Wii, Xbox","automobile, driving, gt / street, racing, simulation",EA Vancouver,Electronic Arts,8,1,2008,11,3,0.5295454545454545,0.4042553191489363,0.08360215053763441,0.27231960748839595,0,485,918,892,21
8902,Armored Core: For Answer,"PlayStation, Xbox","combat, mech, sci-fi, simulation, vehicle",From Software,Ubisoft,8,1,2008,9,3,0.5909090909090909,0.8031914893617023,0.18181818181818182,0.7375,0,1641,1116,1012,50
8903,The friends of Ringo Ishikawa,Nintendo,"2d, action, beat-'em-up",yeo,CIRCLE Entertainment,0,0,2019,4,4,0.6022727272727273,0.6914893617021277,0.375,0.6153846153846154,1,259,3573,33,0
8904,NASCAR: The Game 2013,PC,"automobile, driving, racing, simulation, stock car",Eutechnyx,Eutechnyx,0,0,2013,7,3,0.6022727272727273,0.4893617021276597,0.2857142857142857,0.2857142857142857,1,508,987,897,39
8905,N.E.R.O.: Nothing Ever Remains Obscure,"PlayStation, Xbox","3d, adventure, first-person, general, miscellaneous, puzzle",Storm in a Teacup,Storm in a Teacup,0,0,2015,5,1,0.5738636363636365,0.7127659574468086,0.12440191387559808,0.5524590163934426,0,1474,2905,176,50
8906,Academy of Champions: Soccer,Wii,"arcade, soccer, sports, team, traditional",Ubisoft Vancouver,Ubisoft,0,0,2009,11,1,0.6022727272727273,0.6914893617021277,0.15,0.656743750063108,1,1641,3261,875,51
8907,Peaky Blinders: Mastermind,"PC, PlayStation","action, adventure, general, puzzle",FuturLab,Curve Digital,0,0,2020,8,4,0.5681818181818181,0.6436170212765959,0.3080357142857143,0.41428571428571426,0,363,1139,464,40
8908,Sleep Tight,Nintendo,"action, shoot-'em-up, shooter, top-down",We Are Fuzzy,We Are Fuzzy,0,0,2018,7,2,0.6022727272727273,0.6063829787234043,0.25,0.25,1,1708,3389,714,0
8909,Ratchet & Clank: Full Frontal Assault,PlayStation,"3d, action, platformer",Insomniac Games,SCEA,4,1,2012,11,2,0.6022727272727273,0.7340425531914895,0.11538461538461539,0.581081081081081,1,1332,1481,154,47
8910,Yakuza: Dead Souls,PlayStation,"action adventure, general, modern",Ryu ga Gotoku Studios,Sega,0,0,2012,3,4,0.6022727272727273,0.7659574468085107,0.14545454545454545,0.6344086021505376,1,1373,2602,288,47
8911,ADR1FT,"PC, PlayStation","action, action adventure, general, survival",Three One Zero,505 Games,0,0,2016,3,3,0.5568181818181819,0.5159574468085107,0.0875,0.25838769804287043,0,33,3125,423,40
8912,Chaos Wars,PlayStation,"fantasy, strategy, turn-based",Idea Factory,O3 Entertainment,1,0,2008,5,3,0.6022727272727273,0.6489361702127661,0.3333333333333333,0.5833333333333334,1,1099,1430,1101,47
8913,The Incredible Adventures of Van Helsing III,PC,"action rpg, role-playing",NeocoreGames,NeocoreGames,0,0,2015,5,3,0.6022727272727273,0.6489361702127661,0.2647058823529412,0.3673469387755102,1,1050,2031,364,39
8914,Super Lucky's Tale,Xbox,"2d, 3d, action, platformer",Playful Corp.,Microsoft Game Studios,0,0,2017,11,1,0.6022727272727273,0.7127659574468086,0.1568627450980392,0.5978835978835979,1,964,2327,9,53
8915,Cold War,"PC, Xbox","action, arcade, first-person, historic, shooter",Mindware Studios,DreamCatcher Interactive,0,0,2005,9,3,0.5795454545454546,0.6117021276595747,0.15523809523809523,0.48518518518518516,0,456,1908,502,46
8916,Dynasty Warriors 9 Empires,"Nintendo, PC, PlayStation, Xbox","3d, action, beat-'em-up",Koei Tecmo Games,Koei Tecmo Games,0,0,2021,12,3,0.5255681818181819,0.9015957446808511,0.08116883116883117,0.8714578156874073,0,855,1628,130,15
8917,Officers,PC,"general, historic, real-time, strategy",3A Games,Tri Synergy,6,1,2009,7,2,0.6022727272727273,0.6914893617021277,0.1111111111111111,0.6,1,1615,44,1132,39
8918,Zombie Driver HD,Xbox,"action, combat, general, simulation, vehicle",EXOR Studios,EXOR Studios,0,0,2012,10,4,0.6022727272727273,0.5106382978723405,0.2,0.16666666666666666,1,471,921,582,53
8919,RymdResa,PC,"general, role-playing",Morgondag,Morgondag,0,0,2015,8,3,0.6022727272727273,0.5000000000000001,0.07692307692307693,0.3333333333333333,1,1007,1965,1182,39
8920,Intellivision Lives!,PlayStation,"compilation, miscellaneous",Realtime Associates,Crave,6,1,2003,11,1,0.6022727272727273,0.7765957446808511,0.13333333333333333,0.6,1,346,2482,1033,47
8921,Spirit of the North: Enhanced Edition,PlayStation,"3d, adventure, third-person",Infuse Studio,Merge Games,0,0,2020,11,1,0.6022727272727273,0.5638297872340426,0.11764705882352941,0.4117647058823529,1,949,1472,195,47
8922,Storm,Xbox,"general, miscellaneous",EKO Software,Namco Bandai Games,0,0,2013,6,1,0.6022727272727273,0.27659574468085113,0.0625,0.125,1,1043,919,1150,53
8923,TNA iMPACT!,"PlayStation, Xbox","action, combat, fighting, individual, sports, wrestling",Midway Studios - Los Angeles,Midway,2,1,2008,9,3,0.5909090909090909,0.5425531914893618,0.03409090909090909,0.239010989010989,0,968,1882,566,50
8924,RPG Maker Fes,Nintendo,"general, role-playing",Jupiter Corporation,NIS America,0,0,2017,6,2,0.6022727272727273,0.5744680851063831,0.13636363636363635,0.4074074074074074,1,1036,1568,1182,0
8925,Arc Rise Fantasia,Wii,"console-style rpg, japanese-style, role-playing",Image Epoch,Ignition Entertainment,0,0,2010,7,3,0.6022727272727273,0.8404255319148937,0.15384615384615385,0.7735849056603774,1,776,1443,1042,51
8926,Exit DS,Nintendo,"action, general, puzzle",Moss,Square Enix,1,0,2008,11,1,0.6022727272727273,0.5744680851063831,0.2,0.656743750063108,1,1459,1968,656,0
8927,Vampire: The Masquerade - Shadows of New York,PC,"adventure, visual novel",Draw Distance,Draw Distance,0,0,2020,9,4,0.6022727272727273,0.6170212765957448,0.2222222222222222,0.47368421052631576,1,453,880,779,39
8928,Track Lab,PlayStation,"action, music, rhythm",Sony Interactive Entertainment,Sony Interactive Entertainment,0,0,2018,8,1,0.6022727272727273,0.5000000000000001,0.4444444444444444,0.656743750063108,1,1430,2832,698,47
8929,Rainbow Skies,PlayStation,"general, role-playing",SideQuest Studios,SideQuest Studios,0,0,2018,6,2,0.6022727272727273,0.6276595744680852,0.22727272727272727,0.6,1,1387,2726,1182,47
8930,Thor: God of Thunder,"Nintendo, PlayStation, Wii, Xbox","3d, action, beat-'em-up, general",WayForward,Sega,0,0,2011,5,2,0.44772727272727275,0.6021276595744681,0.08404761904761907,0.4619259259259259,0,1373,3387,134,21
8931,Cranium Kabookii,Wii,"board / card game, board games, miscellaneous",Ubisoft Quebec,Ubisoft,4,1,2007,12,1,0.6022727272727273,0.5425531914893619,0.1111111111111111,0.3076923076923077,1,1641,3253,915,51
8932,Star Trek: Tactical Assault,"Nintendo, PlayStation","general, real-time, sci-fi, strategy",Quicksilver Software,Bethesda Softworks,4,1,2006,10,1,0.5965909090909092,0.8085106382978724,0.2,0.6057692307692308,0,167,2430,1172,19
8933,Avatar: The Last Airbender,"Nintendo, Old Platform, PlayStation, Wii","action adventure, fantasy, general",TOSE,THQ,1,0,2006,10,1,0.5477272727272727,0.6659574468085107,0.05888888888888889,0.4756666666666667,0,1512,3003,263,8
8934,Hello Kitty: Roller Rescue,Old Platform,"action adventure, fantasy",Xpec,Namco,1,0,2005,8,1,0.6022727272727273,0.7340425531914895,0.2857142857142857,0.6153846153846154,0,1042,3458,262,26
8935,Pro Rally,Old Platform,"driving, gt / street, racing",Ubisoft,Ubisoft,8,1,2002,11,1,0.6022727272727273,0.8404255319148937,0.09090909090909091,0.5,0,1641,3240,1064,26
8936,Dinotopia: The Timestone Pirates,Nintendo,"2d, action, platformer",RFX Interactive,TDK Mediactive,1,0,2002,4,1,0.6022727272727273,0.8617021276595747,0.2222222222222222,0.8,1,1510,2436,61,0
8937,The Adventures of Tintin: The Game,"Nintendo, PlayStation, Xbox","adventure, general",Ubisoft Montpellier,Ubisoft,0,0,2011,12,2,0.5492424242424243,0.6170212765957448,0.04091710758377425,0.5611665343019725,0,1641,3249,745,22
8938,Summer in Mara,"Nintendo, PC","adventure, general",Chibig,Chibig,0,0,2020,6,3,0.5681818181818182,0.797872340425532,0.2111111111111111,0.6102702702702703,0,296,565,745,11
8939,The Witch and the Hundred Knight: Revival Edition,PlayStation,"action rpg, role-playing",Nippon Ichi Software,NIS America,0,0,2016,3,3,0.5909090909090909,0.7021276595744682,0.2,0.625,1,1036,2081,364,47
8940,Suikoden IV,PlayStation,"console-style rpg, role-playing",KCET,Konami,1,0,2005,1,3,0.5909090909090909,0.7553191489361704,0.20454545454545456,0.55,1,857,1581,1045,47
8941,Supreme Ruler: Cold War,PC,"general, strategy, turn-based, wargame",BattleGoat Studios,Paradox Interactive,16,1,2011,7,0,0.5909090909090909,0.6914893617021277,0.0,0.5,1,1154,298,1199,39
8942,Hood: Outlaws & Legends,"PC, PlayStation, Xbox","action adventure, general",Sumo Newcastle,Focus Home Interactive,8,1,2021,5,4,0.5833333333333334,0.46453900709219864,0.07855107855107855,0.3064716312056737,0,563,2951,275,43
8943,FIFA Street 2,"Old Platform, PlayStation, Xbox","arcade, soccer, sports, traditional",EA Canada,EA Sports Big,4,1,2006,2,1,0.5757575757575758,0.723404255319149,0.2228395061728395,0.4904761904761905,0,469,903,876,36
8944,Cubemen 2,Wii,"action, defense, general, real-time, strategy",3 Sprockets,Nnooo,6,1,2014,9,2,0.5909090909090909,0.7659574468085107,0.125,0.7058823529411765,1,1074,39,601,51
8945,NecroVisioN,PC,"action, arcade, fantasy, first-person, shooter",The Farm 51,Aspyr,0,0,2009,5,4,0.5909090909090909,0.6276595744680852,0.10526315789473684,0.3867924528301887,1,117,3087,486,39
8946,Dirty Bomb,PC,"action, arcade, first-person, modern, shooter",Splash Damage,Nexon,0,1,2015,6,3,0.5909090909090909,0.7872340425531916,0.125,0.7170542635658915,1,1060,2861,511,39
8947,World Poker Tour,"PlayStation, Xbox","gambling, miscellaneous, parlor",2K Sports,2K Sports,6,1,2005,10,3,0.5738636363636365,0.7606382978723405,0.1764705882352941,0.6166666666666667,0,18,35,1126,50
8948,Godzilla: Save the Earth,"PlayStation, Xbox","3d, action, fighting","Pipeworks Software, Inc.",Atari,4,1,2004,11,3,0.5852272727272727,0.8617021276595747,0.1471291866028708,0.7275132275132274,0,122,2288,143,50
8949,FIFA Street 3,"PlayStation, Xbox","arcade, soccer, sports, team, traditional",EA Canada,EA Sports,8,1,2008,2,1,0.5909090909090909,0.696808510638298,0.10304054054054054,0.3330039525691699,0,468,903,875,50
8950,Finding Nemo,"Old Platform, Xbox","action adventure, fantasy",Traveller's Tales,THQ,1,0,2003,5,1,0.5852272727272727,0.6702127659574469,0.2727272727272727,0.528371875031554,0,1512,3185,262,38
8951,Dragon's Prophet,PC,"fantasy, general, massively multiplayer, massively multiplayer online, role-playing",Runewaker Entertainment,Sony Online Entertainment,0,0,2013,8,0,0.5909090909090909,0.5957446808510639,0.14285714285714285,0.5,1,1432,2595,1086,39
8952,DreamWorks Shark Tale,PC,"3d, action, platformer",Amaze Entertainment,Activision,1,0,2004,9,1,0.5909090909090909,0.797872340425532,0.25,0.6111111111111112,1,59,150,154,39
8953,X-Men: Next Dimension,"Old Platform, PlayStation","3d, action, fighting",Exakt,Activision,2,0,2002,10,3,0.5795454545454546,0.8404255319148937,0.1408668730650155,0.6623931623931625,0,59,991,143,33
8954,Spectrobes,Nintendo,"action rpg, role-playing",Jupiter Corporation,Buena Vista Games,16,1,2007,3,1,0.5909090909090909,0.7765957446808511,0.16216216216216217,0.627906976744186,1,243,1568,364,0
8955,PixelJunk 4am,PlayStation,"action, application, general, miscellaneous, music maker",Q-Games,SCEA,2,0,2012,5,1,0.5909090909090909,0.6489361702127661,0.05555555555555555,0.6,1,1332,2420,467,47
8956,Airheart: Tales of Broken Wings,PlayStation,"action, shoot-'em-up, shooter, top-down",Blindflug Studios,Blindflug Studios,0,0,2018,7,2,0.5909090909090909,0.5638297872340426,0.1875,0.4666666666666667,1,202,397,714,47
8957,DarkStar One: Broken Alliance,Xbox,"combat, sci-fi, simulation, small spaceship, space",Gaming Minds Studios,Kalypso,0,0,2010,7,3,0.5909090909090909,0.6808510638297873,0.030303030303030304,0.5454545454545454,1,839,1193,1014,53
8958,Big Bumpin',Xbox,"arcade, driving, kart, other, racing",Blitz Games,King Games,4,1,2006,11,1,0.5909090909090909,0.5638297872340426,0.3125,0.07142857142857142,1,846,400,850,53
8959,Citadel: Forged with Fire,Xbox,"action rpg, role-playing",Blue Isle Studios,Blue Isle Studios,40,1,2019,11,3,0.5909090909090909,0.6063829787234043,0.125,0.5,1,214,413,364,53
8960,Windlands,PlayStation,"3d, adventure, first-person",Psytec Games Ltd,Psytec Games Ltd,0,0,2016,10,1,0.5909090909090909,0.7127659574468086,0.2,0.68,1,1241,2396,172,47
8961,The World Next Door,Nintendo,"action adventure, general",Rose City Games,Rose City Games,0,0,2019,3,3,0.5909090909090909,0.6382978723404256,0.125,0.5,1,1326,2584,275,0
8962,The Immortals of Terra: A Perry Rhodan Adventure,PC,"3d, adventure, sci-fi, third-person",Braingame,Viva Media,1,0,2008,7,3,0.5909090909090909,0.6170212765957448,0.4375,0.3333333333333333,1,1683,449,193,39
8963,Indiana Jones and the Staff of Kings,"PlayStation, Wii","action, action adventure, general, linear",Amaze Entertainment,LucasArts,0,0,2009,6,3,0.5454545454545454,0.7393617021276597,0.128125,0.5380952380952381,0,901,150,410,48
8964,Chocobo GP,Nintendo,"arcade, other, racing",Square Enix,Square Enix,8,1,2022,3,2,0.5909090909090909,0.20212765957446815,0.273972602739726,0.14492753623188406,1,1459,2874,872,0
8965,Assassin's Creed: Bloodlines,PlayStation,"action adventure, historic, open-world",Griptonite Games,Ubisoft,0,0,2009,11,4,0.5909090909090909,0.7127659574468086,0.18421052631578946,0.4460431654676259,1,1641,1273,309,47
8966,Penny-Punching Princess,Nintendo,"action rpg, role-playing",Nippon Ichi Software,NIS America,0,0,2018,4,3,0.5909090909090909,0.6170212765957448,0.13636363636363635,0.656743750063108,1,1036,2081,364,0
8967,Bounty Hounds,PlayStation,"action, arcade, sci-fi, shooter, third-person",Xpec,Namco Bandai Games,2,0,2006,9,3,0.5909090909090909,0.5744680851063831,0.14285714285714285,0.3,1,1043,3458,544,47
8968,Super Monkey Ball: Touch & Roll,Nintendo,"miscellaneous, party, party / minigame",Sega,Sega,0,0,2006,2,1,0.5909090909090909,0.7872340425531916,0.225,0.7142857142857143,1,1373,2685,1250,0
8969,Disney Epic Mickey: The Power of Illusion,Nintendo,"2d, 3d, action, platformer",DreamRift,Disney Interactive Studios,1,0,2012,11,1,0.5909090909090909,0.5851063829787235,0.25,0.3333333333333333,1,437,886,9,0
8970,Sands of Destruction,Nintendo,"console-style rpg, japanese-style, role-playing",Image Epoch,Sega,0,0,2010,1,3,0.5909090909090909,0.8085106382978725,0.25,0.7368421052631579,1,1373,1443,1042,0
8971,Assassin's Creed III - The Redemption,Xbox,"action adventure, historic, open-world",Ubisoft Quebec,Ubisoft,0,0,2013,4,4,0.5909090909090909,0.5851063829787235,0.07692307692307693,0.3235294117647059,1,1641,3253,309,53
8972,Destiny: The Dark Below,PlayStation,"action, arcade, first-person, sci-fi, shooter",Bungie,Activision,0,0,2014,12,3,0.5909090909090909,0.29787234042553196,0.21951219512195122,0.15357142857142858,1,59,482,518,47
8973,A Quiet Weekend in Capri,PC,"3d, adventure, modern, third-person",Silvio & Gey Savarese,Got Game Entertainment,1,0,2004,3,1,0.5909090909090909,0.7446808510638299,0.36363636363636365,0.5714285714285714,1,676,2748,191,39
8974,Samurai Jack: The Amulet of Time,Nintendo,"2d, action, platformer",Virtucraft,Bam Entertainment,1,0,2003,3,3,0.5909090909090909,0.5957446808510639,0.46153846153846156,0.5,1,148,3339,61,0
8975,Namco Museum: Virtual Arcade,Xbox,"compilation, miscellaneous",Namco Bandai Games,Namco Bandai Games America,4,1,2008,11,2,0.5909090909090909,0.6276595744680852,0.1875,0.5,1,1044,2014,1033,53
8976,Triggerheart Exelica,Xbox,"action, scrolling, shoot-'em-up, shooter, vertical",Warashi,Warashi,1,0,2008,2,2,0.5909090909090909,0.8404255319148937,0.29411764705882354,0.6666666666666666,1,1699,3377,709,53
8977,Texas Hold 'Em,Xbox,"gambling, miscellaneous, parlor","Tik Games, LLC","Tik Games, LLC",8,1,2006,8,3,0.5909090909090909,0.6808510638297873,0.2,0.6111111111111112,1,1588,3136,1126,53
8978,Theatre of War 2: Africa 1943,PC,"general, military, real-time, strategy, tactics",Battlefront.com,Battlefront.com,0,0,2009,4,3,0.5909090909090909,0.6382978723404256,0.1111111111111111,0.4444444444444444,1,154,299,1149,39
8979,Will Rock,PC,"action, arcade, fantasy, first-person, shooter",Saber Interactive,Ubisoft,16,1,2003,6,4,0.5909090909090909,0.7340425531914895,0.3333333333333333,0.4925373134328358,1,1641,2639,486,39
8980,Panzer Dragoon,Nintendo,"action, rail, shooter",Forever Entertainment,Sega,0,0,2020,3,3,0.5909090909090909,0.7659574468085107,0.08333333333333333,0.693069306930693,1,1373,1088,702,0
8981,Call of the Wild: The Angler,PC,"fishing, individual, nature, sports",Expansive Worlds,Expansive Worlds,12,1,2022,8,1,0.5909090909090909,0.2659574468085107,0.2857142857142857,0.0,1,515,998,1109,39
